Attachment URL,ID,Title,Description,Status,Address,Location,Zip Code,Date Created,Num Of Comments,Num Of Followers,Num Of Supporters,Latitude,Longitude,Rank,User
NA,180022,Graffiti,This request was submitted to NYC 311 without a description.,submitted,15-22 127 Street,,0,1380045026,0,0,0,40.784854,-73.84124,0,nyc311
NA,180023,Graffiti,This request was submitted to NYC 311 without a description.,submitted,15-24 127 Street,,0,1380045025,0,0,0,40.784854,-73.84124,0,nyc311
NA,180024,Graffiti,This request was submitted to NYC 311 without a description.,submitted,15-26 127 Street,,0,1380045024,0,0,0,40.784851,-73.84124,0,nyc311
NA,180025,Graffiti,This request was submitted to NYC 311 without a description.,submitted,15-28 127 Street,,0,1380045023,0,0,0,40.784851,-73.84124,0,nyc311
NA,180026,Graffiti,This request was submitted to NYC 311 without a description.,submitted,118-20 14 Road,,0,1380045021,0,0,0,40.78476,-73.849206,0,nyc311
NA,180027,Graffiti,This request was submitted to NYC 311 without a description.,submitted,867 Nostrand Avenue,,0,1380045018,0,0,0,40.666994,-73.95076,0,nyc311
NA,180028,Graffiti,This request was submitted to NYC 311 without a description.,submitted,875 Franklin Avenue,,0,1380045016,0,0,0,40.668715,-73.958664,0,nyc311
NA,180029,Graffiti,This request was submitted to NYC 311 without a description.,submitted,235 Rogers Avenue,,0,1380045015,0,0,0,40.66846,-73.953405,0,nyc311
NA,180030,Graffiti,This request was submitted to NYC 311 without a description.,submitted,324 Utica Avenue,,0,1380045013,0,0,0,40.666794,-73.931324,0,nyc311
NA,180031,Graffiti,This request was submitted to NYC 311 without a description.,submitted,322 President Street,,0,1380045012,0,0,0,40.680481,-73.993355,0,nyc311
NA,180032,Graffiti,This request was submitted to NYC 311 without a description.,submitted,349 Canal Street,,0,1380045011,0,0,0,40.720692,-74.003683,0,nyc311
NA,180033,Graffiti,This request was submitted to NYC 311 without a description.,submitted,66 Greene Street,,0,1380045009,0,0,0,40.723028,-74.000999,0,nyc311
NA,180034,Horn Honking Sign Requested (NR9),This request was submitted to NYC 311 without a description.,submitted,Yellowstone Boulevard,,0,1380044460,0,0,0,40.723436,-73.846632,0,nyc311
NA,180035,"No Parking, Standing, Stopping",This request was submitted to NYC 311 without a description.,received,,,0,1380044410,0,0,0,40.689864,-73.979511,0,nyc311
NA,180039,E15 Illegal Postering,This request was submitted to NYC 311 without a description.,submitted,,,0,1380044400,0,0,0,40.668616,-73.945046,0,nyc311
NA,180038,E15 Illegal Postering,This request was submitted to NYC 311 without a description.,submitted,85-34 Homelawn Street,,0,1380044400,0,0,0,40.713516,-73.793618,0,nyc311
NA,180036,E15 Illegal Postering,This request was submitted to NYC 311 without a description.,submitted,,,0,1380044400,0,0,0,40.668295,-73.939516,0,nyc311
NA,180037,E15 Illegal Postering,This request was submitted to NYC 311 without a description.,submitted,,,0,1380044400,0,0,0,40.713793,-73.791872,0,nyc311
NA,180044,Noise: Construction Equipment (NC1),This request was submitted to NYC 311 without a description.,submitted,,,0,1380044400,0,0,0,40.736399,-73.845909,0,nyc311
NA,180043,E15 Illegal Postering,This request was submitted to NYC 311 without a description.,submitted,172-12 Hillside Avenue,,0,1380044400,0,0,0,40.711778,-73.79002,0,nyc311
NA,180042,E15 Illegal Postering,This request was submitted to NYC 311 without a description.,submitted,147-20 Hillside Avenue,,0,1380044400,0,0,0,40.705909,-73.809097,0,nyc311
NA,180040,E15 Illegal Postering,This request was submitted to NYC 311 without a description.,submitted,172-36 Highland Avenue,,0,1380044400,0,0,0,40.713318,-73.790153,0,nyc311
NA,180041,E15 Illegal Postering,This request was submitted to NYC 311 without a description.,submitted,12 Crown Street,,0,1380044400,0,0,0,40.667566,-73.961314,0,nyc311
NA,180045,Dead/Dying Tree,This request was submitted to NYC 311 without a description.,received,168-17 18 Avenue,,0,1380044308,0,0,0,40.781212,-73.794972,0,nyc311
NA,180046,E3 Dirty Sidewalk,This request was submitted to NYC 311 without a description.,submitted,4715 New Utrecht Avenue,,0,1380043740,0,0,0,40.638096,-73.994552,0,nyc311
NA,180047,3 or More,This request was submitted to NYC 311 without a description.,submitted,,,0,1380043574,0,0,0,40.734687,-73.999971,0,nyc311
NA,180048,Dead/Dying Tree,This request was submitted to NYC 311 without a description.,submitted,3827 Orloff Avenue,,0,1380043272,0,0,0,40.883359,-73.896773,0,nyc311
NA,180049,Noise: Construction Equipment (NC1),This request was submitted to NYC 311 without a description.,submitted,,,0,1380043200,0,0,0,40.736399,-73.845909,0,nyc311
NA,180050,Other - Explain Below,This request was submitted to NYC 311 without a description.,submitted,2427 Webster Avenue,,0,1380043038,0,0,0,40.859515,-73.89347,0,nyc311
NA,180051,St Name - Attached to Pole,This request was submitted to NYC 311 without a description.,received,,,0,1380043007,0,0,0,40.667707,-73.906353,0,nyc311
NA,180052,Branch or Limb Has Fallen Down,This request was submitted to NYC 311 without a description.,received,35 78 Street,,0,1380042964,0,0,0,40.631099,-74.036265,0,nyc311
NA,180053,Dead/Dying Tree,This request was submitted to NYC 311 without a description.,submitted,244-29 136 Road,,0,1380042840,0,0,0,40.668975,-73.731873,0,nyc311
NA,180054,Dead/Dying Tree,This request was submitted to NYC 311 without a description.,received,1630 West 3 Street,,0,1380042831,0,0,0,40.607627,-73.976713,0,nyc311
NA,180055,St Name - Attached to Pole,This request was submitted to NYC 311 without a description.,received,,,0,1380042631,0,0,0,40.689933,-73.981473,0,nyc311
NA,180056,Graffiti,This request was submitted to NYC 311 without a description.,submitted,7001 15 Avenue,,0,1380042563,0,0,0,40.620395,-74.000151,0,nyc311
NA,180057,Noise: Jack Hammering (NC2),This request was submitted to NYC 311 without a description.,submitted,19 West 22 Street,,0,1380042540,0,0,0,40.741263,-73.99096,0,nyc311
NA,180058,Defacement,This request was submitted to NYC 311 without a description.,submitted,319 Broad Street,,0,1380042375,0,0,0,40.622941,-74.084834,0,nyc311
NA,180059,Bus Stop,This request was submitted to NYC 311 without a description.,received,140 East 34 Street,,0,1380042091,0,0,0,40.746263,-73.979418,0,nyc311
NA,180060,Dead/Dying Tree,This request was submitted to NYC 311 without a description.,submitted,87 Elwood Place,,0,1380042029,0,0,0,40.633184,-74.102429,0,nyc311
NA,180061,St Name - Attached to Pole,This request was submitted to NYC 311 without a description.,received,,,0,1380042012,0,0,0,40.611258,-73.974515,0,nyc311
NA,180062,Pothole,This request was submitted to NYC 311 without a description.,submitted,,,0,1380041968,0,0,0,40.590131,-74.07546,0,nyc311
NA,180063,Pothole,This request was submitted to NYC 311 without a description.,submitted,,,0,1380041898,0,0,0,40.590784,-74.075838,0,nyc311
NA,180064,E1 Improper Disposal,This request was submitted to NYC 311 without a description.,submitted,109-70 153 Street,,0,1380041880,0,0,0,40.690484,-73.796149,0,nyc311
NA,180065,"Rough, Pitted or Cracked Roads",This request was submitted to NYC 311 without a description.,submitted,260 Audobon Avenue,,0,1380041672,0,0,0,40.847051,-73.933578,0,nyc311
NA,180066,Graffiti,This request was submitted to NYC 311 without a description.,submitted,124-22 Queens Boulevard,,0,1380041560,0,0,0,40.712742,-73.827214,0,nyc311
NA,180067,Graffiti,This request was submitted to NYC 311 without a description.,submitted,120-82 Queens Boulevard,,0,1380041402,0,0,0,40.712974,-73.827766,0,nyc311
NA,180068,Failed Street Repair,This request was submitted to NYC 311 without a description.,submitted,,,0,1380041309,0,0,0,40.801172,-73.961457,0,nyc311
NA,180069,Asbestos Complaint (B1),This request was submitted to NYC 311 without a description.,submitted,325 East 77 Street,,0,1380041280,0,0,0,40.771708,-73.95525,0,nyc311
NA,180070,Noise: Construction Equipment (NC1),This request was submitted to NYC 311 without a description.,submitted,579 8 Avenue,,0,1380041220,0,0,0,40.755009,-73.991424,0,nyc311
NA,180071,Driver Complaint,This request was submitted to NYC 311 without a description.,received,,,0,1380040945,0,0,0,40.76531,-73.991332,0,nyc311
NA,180072,Chemical Odor (HD1),This request was submitted to NYC 311 without a description.,submitted,909 Sackett Avenue,,0,1380040920,0,0,0,40.843291,-73.855279,0,nyc311
NA,180073,Branch or Limb Has Fallen Down,This request was submitted to NYC 311 without a description.,received,97-45 83 Street,,0,1380040306,0,0,0,40.682772,-73.856882,0,nyc311
NA,180074,Noise: Construction Equipment (NC1),This request was submitted to NYC 311 without a description.,submitted,217 East 62 Street,,0,1380040260,0,0,0,40.763189,-73.964616,0,nyc311
NA,180075,Dead/Dying Tree,This request was submitted to NYC 311 without a description.,submitted,148 Mills Avenue,,0,1380039994,0,0,0,40.593825,-74.066901,0,nyc311
NA,180076,Branch or Limb Has Fallen Down,This request was submitted to NYC 311 without a description.,received,143 Branton Street,,0,1380039485,0,0,0,40.645533,-73.919062,0,nyc311
NA,180077,Branch Cracked and Will Fall,This request was submitted to NYC 311 without a description.,submitted,61-13 81 Street,,0,1380039473,0,0,0,40.72495,-73.877999,0,nyc311
NA,180078,E12 Illegal Dumping Surveillance,This request was submitted to NYC 311 without a description.,submitted,770 Nostrand Avenue,,0,1380039240,0,0,0,40.672252,-73.950288,0,nyc311
NA,180079,Dead/Dying Tree,This request was submitted to NYC 311 without a description.,submitted,195 Wellington Court,,0,1380039239,0,0,0,40.578943,-74.158969,0,nyc311
NA,180080,E12 Illegal Dumping Surveillance,This request was submitted to NYC 311 without a description.,submitted,406 Sixth Avenue,,0,1380038880,0,0,0,40.733809,-73.999405,0,nyc311
NA,180081,Chemical Odor (HD1),This request was submitted to NYC 311 without a description.,submitted,25 Park Place,,0,1380038820,0,0,0,40.71308,-74.008852,0,nyc311
NA,180082,Dead/Dying Tree,This request was submitted to NYC 311 without a description.,submitted,34 Groton Street,,0,1380038457,0,0,0,40.53564,-74.14908,0,nyc311
NA,180083,Dead/Dying Tree,This request was submitted to NYC 311 without a description.,submitted,,,0,1380038029,0,0,0,40.675502,-73.738631,0,nyc311
NA,180084,Line/Marking - Faded,This request was submitted to NYC 311 without a description.,received,,,0,1380038020,0,0,0,40.696197,-73.988763,0,nyc311
NA,180085,Dead/Dying Tree,This request was submitted to NYC 311 without a description.,submitted,89-18 159 Avenue,,0,1380037871,0,0,0,40.658666,-73.843371,0,nyc311
NA,180086,"Rough, Pitted or Cracked Roads",This request was submitted to NYC 311 without a description.,submitted,,,0,1380037865,0,0,0,40.791244,-73.979397,0,nyc311
NA,180087,Street Light Out,This request was submitted to NYC 311 without a description.,received,Whitestone Expy,,0,1380037800,0,0,0,40.704158,-73.918937,0,nyc311
NA,180089,Street Light Out,This request was submitted to NYC 311 without a description.,received,,,0,1380037740,0,0,0,40.737464,-73.776047,0,nyc311
NA,180088,Noise: Alarms (NR3),This request was submitted to NYC 311 without a description.,submitted,,,0,1380037740,0,0,0,40.726814,-73.953545,0,nyc311
NA,180090,"Noise: Boat(Engine,Music,Etc) (NR10)",This request was submitted to NYC 311 without a description.,submitted,64 Chart Loop,,0,1380037440,0,0,0,40.528574,-74.241628,0,nyc311
NA,180091,Lamppost Damaged,This request was submitted to NYC 311 without a description.,received,,,0,1380037320,0,0,0,40.783147,-73.971277,0,nyc311
NA,180092,Graffiti,This request was submitted to NYC 311 without a description.,submitted,155 Wythe Avenue,,0,1380037215,0,0,0,40.719192,-73.960772,0,nyc311
NA,180093,Chemical Spill/Release (HA1),This request was submitted to NYC 311 without a description.,submitted,94-01 Forbell Street,,0,1380037200,0,0,0,40.683218,-73.865257,0,nyc311
NA,180094,Branch Cracked and Will Fall,This request was submitted to NYC 311 without a description.,received,3011 Netherland Avenue,,0,1380037159,0,0,0,40.881428,-73.912609,0,nyc311
NA,180095,Lamppost Damaged,This request was submitted to NYC 311 without a description.,received,,,0,1380037140,0,0,0,40.783147,-73.971277,0,nyc311
NA,180096,Branch or Limb Has Fallen Down,This request was submitted to NYC 311 without a description.,received,240 Beach 133 Street,,0,1380036755,0,0,0,40.575254,-73.851526,0,nyc311
NA,180097,Noise: Construction Before/After Hours (NM1),This request was submitted to NYC 311 without a description.,submitted,40 East   87 Street,,0,1380036540,0,0,0,40.777076,-73.947758,0,nyc311
NA,180098,Branch or Limb Has Fallen Down,This request was submitted to NYC 311 without a description.,received,109-10 47 Avenue,,0,1380036374,0,0,0,40.747126,-73.854824,0,nyc311
NA,180099,Tree Leaning/Uprooted,This request was submitted to NYC 311 without a description.,received,,,0,1380036285,0,0,0,40.822933,-73.938129,0,nyc311
NA,180100,Noise: Jack Hammering (NC2),This request was submitted to NYC 311 without a description.,submitted,,,0,1380036180,0,0,0,40.738135,-74.004175,0,nyc311
NA,180101,Graffiti,This request was submitted to NYC 311 without a description.,submitted,2562 Briggs Avenue,,0,1380035841,0,0,0,40.863558,-73.893691,0,nyc311
NA,180102,Driver Complaint,This request was submitted to NYC 311 without a description.,received,,,0,1380035826,0,0,0,40.722819,-73.993091,0,nyc311
NA,180103,Noise: Alarms (NR3),This request was submitted to NYC 311 without a description.,submitted,619 West 114 Street,,0,1380035820,0,0,0,40.806979,-73.965478,0,nyc311
NA,180104,Street Light Out,This request was submitted to NYC 311 without a description.,submitted,Henry Hudson Park,,0,1380035700,0,0,0,40.850209,-73.866524,0,nyc311
NA,180105,"Rough, Pitted or Cracked Roads",This request was submitted to NYC 311 without a description.,submitted,,,0,1380035654,0,0,0,40.77954,-73.959773,0,nyc311
NA,180106,E3A Dirty Area/Alleyway,This request was submitted to NYC 311 without a description.,submitted,,,0,1380035580,0,0,0,40.700311,-73.801337,0,nyc311
NA,180107,"Oil Spill On Street, Large (HQL)",This request was submitted to NYC 311 without a description.,submitted,817 Van Sinderen Avenue,,0,1380035580,0,0,0,40.656271,-73.898711,0,nyc311
NA,180108,1 or 2,This request was submitted to NYC 311 without a description.,submitted,Webster Avenue,,0,1380035567,0,0,0,40.850209,-73.866524,0,nyc311
NA,180109,Noise: Private Carting Noise (NQ1),This request was submitted to NYC 311 without a description.,submitted,238 8 Street,,0,1380035340,0,0,0,40.670443,-73.98717,0,nyc311
NA,180110,Other - Explain Below,This request was submitted to NYC 311 without a description.,submitted,83-48 262 Street,,0,1380035311,0,0,0,40.738637,-73.706867,0,nyc311
NA,180111,Graffiti,This request was submitted to NYC 311 without a description.,submitted,109-59 110 Street,,0,1380035206,0,0,0,40.679713,-73.82982,0,nyc311
NA,180112,Noise: Construction Before/After Hours (NM1),This request was submitted to NYC 311 without a description.,submitted,7 East 27 Street,,0,1380034740,0,0,0,40.743843,-73.987196,0,nyc311
NA,180113,Noise: Construction Before/After Hours (NM1),This request was submitted to NYC 311 without a description.,submitted,413 East 87 Street,,0,1380034620,0,0,0,40.777337,-73.948346,0,nyc311
NA,180114,Dead/Dying Tree,This request was submitted to NYC 311 without a description.,received,305 Rugby Road,,0,1380034581,0,0,0,40.642345,-73.965577,0,nyc311
NA,180115,Noise: Construction Equipment (NC1),This request was submitted to NYC 311 without a description.,submitted,395 5 Avenue,,0,1380034560,0,0,0,40.670596,-73.985105,0,nyc311
NA,180116,E8 Canine Violation,This request was submitted to NYC 311 without a description.,submitted,420 Georgia Avenue,,0,1380034500,0,0,0,40.666277,-73.896392,0,nyc311
NA,180117,Noise: Construction Before/After Hours (NM1),This request was submitted to NYC 311 without a description.,submitted,,,0,1380034380,0,0,0,40.743752,-73.959368,0,nyc311
NA,180118,Chemical Odor (HD1),This request was submitted to NYC 311 without a description.,submitted,730 Whittier Street,,0,1380034320,0,0,0,40.815755,-73.88393,0,nyc311
NA,180119,Driver Complaint,This request was submitted to NYC 311 without a description.,submitted,401 7 Avenue,,0,1380034269,0,0,0,40.749794,-73.991486,0,nyc311
NA,180120,Driver Complaint,This request was submitted to NYC 311 without a description.,received,111 Eighth Avenue,,0,1380034053,0,0,0,40.740704,-74.001844,0,nyc311
NA,180121,Driver Complaint,This request was submitted to NYC 311 without a description.,submitted,,,0,1380033907,0,0,0,40.747751,-73.98085,0,nyc311
NA,180122,Driver Complaint,This request was submitted to NYC 311 without a description.,received,10 Toler Place,,0,1380033890,0,0,0,40.783147,-73.971277,0,nyc311
NA,180123,Noise: Construction Before/After Hours (NM1),This request was submitted to NYC 311 without a description.,submitted,111 Livingston Street,,0,1380033840,0,0,0,40.691144,-73.98981,0,nyc311
NA,180124,Noise: Construction Equipment (NC1),This request was submitted to NYC 311 without a description.,submitted,179 Ludlow Street,,0,1380033720,0,0,0,40.721973,-73.987409,0,nyc311
NA,180125,Street Light Out,This request was submitted to NYC 311 without a description.,received,,,0,1380033420,0,0,0,40.573973,-74.169918,0,nyc311
NA,180126,Graffiti,This request was submitted to NYC 311 without a description.,submitted,45-07 248 Street,,0,1380033419,0,0,0,40.766717,-73.739082,0,nyc311
NA,180127,Pothole,This request was submitted to NYC 311 without a description.,submitted,Williams Avenue,,0,1380033380,0,0,0,40.669444,-73.899102,0,nyc311
NA,180129,Noise: Construction Before/After Hours (NM1),This request was submitted to NYC 311 without a description.,submitted,409 East 87 Street,,0,1380033360,0,0,0,40.777365,-73.948408,0,nyc311
NA,180128,Street Light Out,This request was submitted to NYC 311 without a description.,received,,,0,1380033360,0,0,0,40.60267,-74.18409,0,nyc311
NA,180130,Pothole,This request was submitted to NYC 311 without a description.,submitted,,,0,1380033346,0,0,0,40.712424,-73.923857,0,nyc311
NA,180131,"No Parking, Standing, Stopping",This request was submitted to NYC 311 without a description.,received,46-12 Laurel Hill Boulevard,,0,1380033249,0,0,0,40.734748,-73.920151,0,nyc311
NA,180132,Dead/Dying Tree,This request was submitted to NYC 311 without a description.,received,356 Richard Avenue,,0,1380033248,0,0,0,40.509607,-74.224197,0,nyc311
NA,180133,Noise: Jack Hammering (NC2),This request was submitted to NYC 311 without a description.,submitted,20 West 22 Street,,0,1380033240,0,0,0,40.741252,-73.990978,0,nyc311
NA,180135,"No Parking, Standing, Stopping",This request was submitted to NYC 311 without a description.,received,537 Sackett Street,,0,1380033151,0,0,0,40.679616,-73.986606,0,nyc311
NA,180136,Noise: Private Carting Noise (NQ1),This request was submitted to NYC 311 without a description.,submitted,52 West 39 Street,,0,1380033120,0,0,0,40.752269,-73.983935,0,nyc311
NA,180137,Cave-in,This request was submitted to NYC 311 without a description.,received,,,0,1380033109,0,0,0,40.703759,-73.986608,0,nyc311
NA,180138,Pothole,This request was submitted to NYC 311 without a description.,submitted,474 Steuben Street,,0,1380032970,0,0,0,40.603483,-74.077509,0,nyc311
NA,180139,"No Parking, Standing, Stopping",This request was submitted to NYC 311 without a description.,received,68-50 Burns Street,,0,1380032894,0,0,0,40.720894,-73.850437,0,nyc311
NA,180140,Driver Complaint,This request was submitted to NYC 311 without a description.,received,89-00 Van Wyck Expressway,,0,1380032787,0,0,0,40.701153,-73.816183,0,nyc311
NA,180141,Noise: Private Carting Noise (NQ1),This request was submitted to NYC 311 without a description.,submitted,5-20 47 Road,,0,1380032640,0,0,0,40.745175,-73.955387,0,nyc311
NA,180142,Line/Marking - Faded,This request was submitted to NYC 311 without a description.,received,,,0,1380032598,0,0,0,40.694962,-73.987162,0,nyc311
NA,180143,"Unsafe Chemical, Storage (HC1)",This request was submitted to NYC 311 without a description.,submitted,130-45 180 Street,,0,1380032520,0,0,0,40.679922,-73.759266,0,nyc311
NA,180144,1 or 2,This request was submitted to NYC 311 without a description.,submitted,La Guardia Airport,,0,1380032479,0,0,0,40.774421,-73.877294,0,nyc311
NA,180145,Driver Complaint,This request was submitted to NYC 311 without a description.,received,,,0,1380032474,0,0,0,40.771155,-73.979652,0,nyc311
NA,180146,Noise: air condition/ventilation equipment (NV1),This request was submitted to NYC 311 without a description.,submitted,154 West 70 Street,,0,1380032340,0,0,0,40.776628,-73.981008,0,nyc311
NA,180147,Line/Marking - Faded,This request was submitted to NYC 311 without a description.,received,,,0,1380032224,0,0,0,40.694962,-73.987162,0,nyc311
NA,180148,E3 Dirty Sidewalk,This request was submitted to NYC 311 without a description.,submitted,114-14 145 Street,,0,1380032160,0,0,0,40.684392,-73.798764,0,nyc311
NA,180149,Other (Explain Below),This request was submitted to NYC 311 without a description.,submitted,7501 Ridge Boulevard,,0,1380032004,0,0,0,40.632037,-74.030487,0,nyc311
NA,180150,Noise: Construction Equipment (NC1),This request was submitted to NYC 311 without a description.,submitted,7 West 44 Street,,0,1380031920,0,0,0,40.755052,-73.980552,0,nyc311
NA,180151,Line/Marking - Faded,This request was submitted to NYC 311 without a description.,received,,,0,1380031915,0,0,0,40.692305,-73.988976,0,nyc311
NA,180152,Dead/Dying Tree,This request was submitted to NYC 311 without a description.,received,Brighton Street,,0,1380031747,0,0,0,40.508525,-74.244612,0,nyc311
NA,180153,Noise: Private Carting Noise (NQ1),This request was submitted to NYC 311 without a description.,submitted,,,0,1380031620,0,0,0,40.754057,-73.995817,0,nyc311
NA,180154,"Rough, Pitted or Cracked Roads",This request was submitted to NYC 311 without a description.,submitted,331 East 18 Street,,0,1380031595,0,0,0,40.73448,-73.982247,0,nyc311
NA,180155,E12 Illegal Dumping Surveillance,This request was submitted to NYC 311 without a description.,submitted,336 East 6 Street,,0,1380031500,0,0,0,40.726985,-73.987578,0,nyc311
NA,180156,Noise: Jack Hammering (NC2),This request was submitted to NYC 311 without a description.,submitted,200 East 17 Street,,0,1380030960,0,0,0,40.735106,-73.985577,0,nyc311
NA,180157,E8 Canine Violation,This request was submitted to NYC 311 without a description.,submitted,5122 Snyder Avenue,,0,1380030960,0,0,0,40.650179,-73.928912,0,nyc311
NA,180158,1 or 2,This request was submitted to NYC 311 without a description.,submitted,2071 Clove Road,,0,1380030861,0,0,0,40.603962,-74.083657,0,nyc311
NA,180161,E12 Illegal Dumping Surveillance,This request was submitted to NYC 311 without a description.,submitted,5122 Snyder Avenue,,0,1380030780,0,0,0,40.650179,-73.928912,0,nyc311
NA,180160,Noise: Construction Before/After Hours (NM1),This request was submitted to NYC 311 without a description.,submitted,6918 Bay Parkway,,0,1380030780,0,0,0,40.611273,-73.98412,0,nyc311
NA,180162,Branch Cracked and Will Fall,This request was submitted to NYC 311 without a description.,submitted,30-29 74 Street,,0,1380030736,0,0,0,40.759742,-73.893695,0,nyc311
NA,180163,Branch Cracked and Will Fall,This request was submitted to NYC 311 without a description.,submitted,70-12 66 Place,,0,1380030726,0,0,0,40.704051,-73.888496,0,nyc311
NA,180164,Branch or Limb Has Fallen Down,This request was submitted to NYC 311 without a description.,received,663 Rockaway Parkway,,0,1380030348,0,0,0,40.653172,-73.911246,0,nyc311
NA,180165,E3A Dirty Area/Alleyway,This request was submitted to NYC 311 without a description.,submitted,67-70 Yellowstone Boulevard,,0,1380030240,0,0,0,40.72673,-73.848739,0,nyc311
NA,180166,Other (Explain Below),This request was submitted to NYC 311 without a description.,submitted,1350 Manor Avenue,,0,1380030153,0,0,0,40.833015,-73.877331,0,nyc311
NA,180167,Noise: Jack Hammering (NC2),This request was submitted to NYC 311 without a description.,submitted,,,0,1380030000,0,0,0,40.75979,-73.987926,0,nyc311
NA,180168,Noise: Construction Equipment (NC1),This request was submitted to NYC 311 without a description.,submitted,,,0,1380029820,0,0,0,40.750112,-73.915405,0,nyc311
NA,180169,Noise: air condition/ventilation equipment (NV1),This request was submitted to NYC 311 without a description.,submitted,250 West 50 Street,,0,1380029040,0,0,0,40.761829,-73.985034,0,nyc311
NA,180170,Asbestos Complaint (B1),This request was submitted to NYC 311 without a description.,submitted,58-48 59 Street,,0,1380028500,0,0,0,40.71959,-73.908261,0,nyc311
NA,180171,Noise: Construction Equipment (NC1),This request was submitted to NYC 311 without a description.,submitted,1070 Rogers Avenue,,0,1380028440,0,0,0,40.643856,-73.951747,0,nyc311
NA,180172,Dead/Dying Tree,This request was submitted to NYC 311 without a description.,received,265 Lafayette Avenue,,0,1380028355,0,0,0,40.688235,-73.965669,0,nyc311
NA,180173,Driver Complaint,This request was submitted to NYC 311 without a description.,received,851 8 Avenue,,0,1380028298,0,0,0,40.763059,-73.985557,0,nyc311
NA,180174,Noise: Construction Equipment (NC1),This request was submitted to NYC 311 without a description.,submitted,Burns Street,,0,1380028140,0,0,0,40.723365,-73.857196,0,nyc311
NA,180175,"No Parking, Standing, Stopping",This request was submitted to NYC 311 without a description.,received,2101 Ocean Parkway,,0,1380027703,0,0,0,40.597515,-73.96541,0,nyc311
NA,180176,Dead/Dying Tree,This request was submitted to NYC 311 without a description.,received,223-66 56 Road,,0,1380027047,0,0,0,40.753585,-73.754943,0,nyc311
NA,180177,Dead/Dying Tree,This request was submitted to NYC 311 without a description.,received,1667 West 7 Street,,0,1380027016,0,0,0,40.606634,-73.980437,0,nyc311
NA,180178,Noise: Construction Before/After Hours (NM1),This request was submitted to NYC 311 without a description.,submitted,30-60 Crescent Street,,0,1380026520,0,0,0,40.767106,-73.925809,0,nyc311
NA,180179,Noise: Alarms (NR3),This request was submitted to NYC 311 without a description.,submitted,351 West 14 Street,,0,1380026520,0,0,0,40.740413,-74.004063,0,nyc311
NA,180180,Driver Complaint,This request was submitted to NYC 311 without a description.,submitted,,,0,1380026460,0,0,0,40.762968,-73.981893,0,nyc311
NA,180181,Branch or Limb Has Fallen Down,This request was submitted to NYC 311 without a description.,received,1123 Nostrand Avenue,,0,1380026444,0,0,0,40.660313,-73.950578,0,nyc311
NA,180182,Pothole,This request was submitted to NYC 311 without a description.,submitted,886 Morris Avenue,,0,1380026425,0,0,0,40.825992,-73.918217,0,nyc311
NA,180183,"Rough, Pitted or Cracked Roads",This request was submitted to NYC 311 without a description.,submitted,,,0,1380026007,0,0,0,40.847357,-73.935171,0,nyc311
NA,180184,"Rough, Pitted or Cracked Roads",This request was submitted to NYC 311 without a description.,submitted,,,0,1380025762,0,0,0,40.846763,-73.933777,0,nyc311
NA,180185,Driver Complaint,This request was submitted to NYC 311 without a description.,received,Central Park,,0,1380025506,0,0,0,40.782295,-73.965126,0,nyc311
NA,180186,Pothole,This request was submitted to NYC 311 without a description.,submitted,,,0,1380025460,0,0,0,40.682421,-73.970673,0,nyc311
NA,180187,Noise: Jack Hammering (NC2),This request was submitted to NYC 311 without a description.,submitted,1674 West 5 Street,,0,1380025320,0,0,0,40.60674,-73.978435,0,nyc311
NA,180188,"Noise, Other Animals (NR6)",This request was submitted to NYC 311 without a description.,submitted,61-39 214 Street,,0,1380025140,0,0,0,40.74654,-73.763056,0,nyc311
NA,180189,Sewage Odor,This request was submitted to NYC 311 without a description.,received,2311 Southern Boulevard,,0,1380025138,0,0,0,40.850938,-73.882369,0,nyc311
NA,180190,Noise: Construction Equipment (NC1),This request was submitted to NYC 311 without a description.,submitted,448 East 87 Street,,0,1380025080,0,0,0,40.777079,-73.947776,0,nyc311
NA,180191,Horn Honking Sign Requested (NR9),This request was submitted to NYC 311 without a description.,submitted,,,0,1380024840,0,0,0,40.679334,-73.975321,0,nyc311
NA,180192,Noise: Construction Before/After Hours (NM1),This request was submitted to NYC 311 without a description.,submitted,2064 Mill Avenue,,0,1380024780,0,0,0,40.61607,-73.914599,0,nyc311
NA,180193,Noise: Jack Hammering (NC2),This request was submitted to NYC 311 without a description.,submitted,,,0,1380024360,0,0,0,40.81183,-73.961111,0,nyc311
NA,180194,Graffiti,This request was submitted to NYC 311 without a description.,submitted,4466 Broadway,,0,1380024242,0,0,0,40.857028,-73.932454,0,nyc311
NA,180195,Entire Tree Has Fallen Down,This request was submitted to NYC 311 without a description.,submitted,145-01 223 Street,,0,1380023396,0,0,0,40.663448,-73.755663,0,nyc311
NA,180196,Noise: Construction Equipment (NC1),This request was submitted to NYC 311 without a description.,submitted,,,0,1380022860,0,0,0,40.710089,-73.805482,0,nyc311
NA,180197,Entire Tree Has Fallen Down,This request was submitted to NYC 311 without a description.,submitted,,,0,1380022830,0,0,0,40.642565,-74.086524,0,nyc311
NA,180198,Noise: Construction Equipment (NC1),This request was submitted to NYC 311 without a description.,submitted,,,0,1380022440,0,0,0,40.75979,-73.987926,0,nyc311
NA,180199,Graffiti,This request was submitted to NYC 311 without a description.,submitted,121-02 Liberty Avenue,,0,1380022314,0,0,0,40.686931,-73.822359,0,nyc311
